id	date	owner_id	from_id	likes	reposts
1957	1714982561	-88704999	36762561	0	0
1956	1713797460	-88704999	80684434	8	8
1955	1713761460	-88704999	80684434	4	12
1949	1713244080	-88704999	7503745	29	0
1947	1713007250	-88704999	-88704999	41	4
1946	1712851632	-88704999	-88704999	18	14
1945	1712813400	-88704999	7503745	10	17
1942	1712764966	-88704999	17808715	13	4
1941	1712180984	-88704999	7550797	1	3
1940	1712180939	-88704999	36762561	4	3
1935	1712031060	-88704999	17808715	30	11
1934	1711988400	-88704999	17808715	2	4
1929	1711961110	-88704999	-88704999	5	6
1904	1711623538	-88704999	50168542	9	2
1900	1711615253	-88704999	137509477	177	14
1896	1711429920	-88704999	17808715	53	27
1894	1711282473	-88704999	80684434	10	12
1886	1711179441	-88704999	34041162	43	0
1882	1711138697	-88704999	34041162	17	7
1881	1711093599	-88704999	-88704999	48	3
1880	1711033140	-88704999	50168542	9	1
1879	1711023246	-88704999	7550797	22	6
1878	1710828240	-88704999	-88704999	36	18
1876	1710770585	-88704999	36762561	1	4
1874	1710491972	-88704999	36762561	3	2
1873	1710433357	-88704999	7550797	7	2
1871	1710254100	-88704999	7503745	34	10
1870	1710221700	-88704999	7503745	12	5
1867	1710153890	-88704999	50168542	2	2
1865	1709882663	-88704999	7550797	25	1
1864	1709835230	-88704999	-88704999	19	3
1863	1709529900	-88704999	7550797	14	10
1859	1709402297	-88704999	34041162	207	15
1857	1709184240	-88704999	34041162	7	9
1853	1708936154	-88704999	7503745	3	0
1852	1708699069	-88704999	34041162	82	4
1848	1708678318	-88704999	50168542	112	9
1847	1708672107	-88704999	34041162	7	0
1845	1708507577	-88704999	17808715	32	3
1843	1707896793	-88704999	50168542	4	0
1842	1707849613	-88704999	7550797	2	2
1841	1707645601	-88704999	34041162	12	0
1840	1707634802	-88704999	7503745	15	6
1837	1707582600	-88704999	-88704999	2	1
1836	1707541860	-88704999	7550797	22	2
1835	1707509518	-88704999	-88704999	0	2
1832	1707491343	-88704999	80684434	1	2
1831	1707457680	-88704999	7550797	2	0
1829	1707410880	-88704999	17808715	42	8
1824	1707396332	-88704999	-88704999	0	4
1823	1707389878	-88704999	80684434	1	0
1822	1707389821	-88704999	50168542	1	0
1821	1707323340	-88704999	50168542	12	2
1819	1707240420	-88704999	50168542	3	2
1817	1707129073	-88704999	50168542	16	2
1815	1707111720	-88704999	36762561	2	6
1813	1707027120	-88704999	80684434	8	2
1811	1706940780	-88704999	17808715	41	4
1809	1706799581	-88704999	36762561	6	1
1808	1706792601	-88704999	50168542	5	1
1807	1706767500	-88704999	-88704999	3	4
1805	1706729745	-88704999	34041162	6	2
1804	1706351806	-88704999	-88704999	3	2
1803	1706335202	-88704999	36762561	7	8
1801	1706283840	-88704999	34041162	2	2
1800	1706249280	-88704999	-88704999	2	0
1797	1706182932	-88704999	7503745	2	0
1796	1706169154	-88704999	50168542	9	0
1795	1706101142	-88704999	7550797	1	11
1794	1706073480	-88704999	80684434	6	7
1792	1705691174	-88704999	34041162	1	3
1791	1705649416	-88704999	36762561	7	5
1790	1704885295	-88704999	7503745	3	7
1789	1704027050	-88704999	7503745	111	3
1787	1704014671	-88704999	7503745	4	0
1786	1703655180	-88704999	137509477	24	3
1784	1703620168	-88704999	137509477	18	5
1783	1703619927	-88704999	7503745	3	3
1782	1703501295	-88704999	7550797	5	2
1781	1703271915	-88704999	7503745	7	13
1780	1703002806	-88704999	50168542	9	8
1779	1702669390	-88704999	50168542	5	2
1777	1702396497	-88704999	7503745	73	33
1776	1701542780	-88704999	50168542	1	0
1775	1701407160	-88704999	34041162	19	1
1772	1701235260	-88704999	50168542	44	4
1770	1700850194	-88704999	34041162	3	3
1768	1700830502	-88704999	-88704999	32	0
1767	1700719500	-88704999	34041162	1	1
1766	1700681301	-88704999	17808715	25	7
1764	1700579184	-88704999	7503745	1	0
1763	1700414348	-88704999	7503745	12	3
1761	1700228479	-88704999	80684434	22	9
1760	1700159580	-88704999	137509477	23	10
1759	1700114523	-88704999	-88704999	24	6
1755	1699986099	-88704999	34041162	52	9
1753	1699983396	-88704999	7550797	5	4
1752	1699870601	-88704999	-88704999	16	0
1751	1699803420	-88704999	137509477	4	4
1750	1699651582	-88704999	36762561	2	1
1749	1699416300	-88704999	50168542	0	1
1745	1699377680	-88704999	80684434	5	1
1742	1699303034	-88704999	34041162	53	14
1741	1698177746	-88704999	50168542	0	1
1740	1698096123	-88704999	50168542	1	2
1739	1697817944	-88704999	-88704999	3	3
1738	1697751814	-88704999	137509477	1	1
1737	1697564865	-88704999	80684434	0	4
1736	1697454139	-88704999	17808715	3	1
1735	1697445927	-88704999	7550797	4	0
1734	1696779997	-88704999	80684434	23	4
1733	1696491598	-88704999	50168542	11	1
1730	1695729597	-88704999	137509477	0	1
1727	1695403798	-88704999	137509477	15	2
1726	1695331257	-88704999	17808715	9	5
1725	1695317894	-88704999	7550797	2	4
1721	1695237545	-88704999	80684434	13	14
1718	1694621979	-88704999	7503745	0	1
1717	1694619077	-88704999	36762561	5	10
1716	1694593715	-88704999	50168542	1	1
1714	1694452508	-88704999	-88704999	3	6
1713	1694440689	-88704999	36762561	0	0
1712	1694272293	-88704999	34041162	2	0
1711	1693937700	-88704999	-88704999	0	2
1710	1693900800	-88704999	137509477	5	0
1708	1693850376	-88704999	7550797	5	1
1707	1693639740	-88704999	80684434	1	3
1705	1693581266	-88704999	80684434	35	4
1704	1693549324	-88704999	36762561	7	0
1701	1693387065	-88704999	137509477	36	33
1699	1692019538	-88704999	80684434	1	1
1698	1691672142	-88704999	7503745	5	3
1696	1691145270	-88704999	17808715	19	16
1695	1691063779	-88704999	80684434	1	0
1694	1690968368	-88704999	80684434	3	1
1693	1690376798	-88704999	17808715	4	1
1692	1690099310	-88704999	34041162	0	2
1691	1689595842	-88704999	17808715	2	7
1690	1689330970	-88704999	7503745	0	0
1689	1687981365	-88704999	7550797	6	5
1687	1687872702	-88704999	50168542	8	20
1686	1687698910	-88704999	137509477	3	4
1684	1687513218	-88704999	7550797	1	4
1682	1686933579	-88704999	80684434	30	3
1681	1686579759	-88704999	7550797	66	14
1680	1686157016	-88704999	36762561	2	0
1679	1686051450	-88704999	34041162	0	1
1677	1685086297	-88704999	80684434	3	9
1676	1684599316	-88704999	80684434	4	0
1675	1684300500	-88704999	-88704999	32	8
1673	1683881537	-88704999	36762561	1	3
1672	1683671825	-88704999	80684434	2	0
1671	1683324156	-88704999	36762561	5	0
1670	1682617395	-88704999	50168542	5	1
1669	1682373381	-88704999	7550797	3	1
1668	1681339771	-88704999	7503745	6	3
1667	1681221628	-88704999	137509477	10	7
1666	1680875029	-88704999	-88704999	2	1
1665	1680708900	-88704999	36762561	2	5
1661	1680328803	-88704999	-88704999	15	3
1657	1680189420	-88704999	34041162	0	5
1656	1680153840	-88704999	80684434	46	16
1653	1680029100	-88704999	137509477	2	1
1646	1679989734	-88704999	36762561	171	12
1642	1679548260	-88704999	50168542	23	23
1641	1679507340	-88704999	137509477	1	0
1640	1679401011	-88704999	7550797	16	1
1637	1679331143	-88704999	7550797	0	0
1636	1679328317	-88704999	17808715	11	5
1635	1679321004	-88704999	7503745	1	0
1633	1678950549	-88704999	137509477	6	8
1632	1678885714	-88704999	7503745	4	3
1628	1678708072	-88704999	80684434	26	11
1627	1678698624	-88704999	17808715	3	9
1625	1678612475	-88704999	137509477	31	4
1624	1678262069	-88704999	137509477	12	1
1623	1678108384	-88704999	137509477	4	1
1622	1677772575	-88704999	36762561	4	5
1617	1677509481	-88704999	50168542	119	17
1616	1677507103	-88704999	36762561	0	0
1612	1677229214	-88704999	36762561	0	1
1602	1677128521	-88704999	137509477	318	19
1601	1676985940	-88704999	7550797	2	1
1599	1676490624	-88704999	36762561	10	5
1598	1676391960	-88704999	50168542	7	16
1593	1676199466	-88704999	34041162	3	31
1585	1676129249	-88704999	17808715	148	26
1583	1676060600	-88704999	137509477	65	46
1581	1675952705	-88704999	50168542	19	11
1580	1675924200	-88704999	50168542	0	3
1576	1675879201	-88704999	-88704999	24	10
1574	1675842000	-88704999	-88704999	157	27
1573	1675839986	-88704999	80684434	8	0
1571	1675834467	-88704999	50168542	8	0
1569	1675785214	-88704999	34041162	0	0
1568	1675580524	-88704999	7503745	29	32
1566	1675524660	-88704999	17808715	2	6
1565	1675490820	-88704999	36762561	2	7
1562	1675264500	-88704999	80684434	0	1
1560	1675188899	-88704999	17808715	1	6
1559	1675086309	-88704999	80684434	4	4
1558	1674713340	-88704999	17808715	2	3
1556	1674634355	-88704999	80684434	18	19
1555	1674248269	-88704999	-88704999	0	2
1554	1673716666	-88704999	137509477	10	1
1553	1673354871	-88704999	-88704999	0	3
1552	1672830385	-88704999	17808715	55	15
1551	1672236571	-88704999	-88704999	3	1
1550	1672035660	-88704999	36762561	13	2
1548	1671985155	-88704999	7503745	6	0
1547	1671054335	-88704999	7550797	0	1
1546	1670692923	-88704999	7550797	2	3
1545	1670325286	-88704999	7550797	2	5
1544	1670318067	-88704999	36762561	1	4
1543	1670175169	-88704999	17808715	7	4
1542	1669838313	-88704999	137509477	0	0
1541	1669838265	-88704999	7503745	1	0
1540	1669793738	-88704999	50168542	0	0
1539	1669620956	-88704999	17808715	2	0
1538	1669383980	-88704999	50168542	2	1
1537	1669209925	-88704999	80684434	5	3
1536	1668847272	-88704999	7550797	9	3
1535	1668809568	-88704999	7550797	34	11
1534	1668613950	-88704999	7503745	6	2
1530	1668176495	-88704999	-88704999	2	1
1529	1668107901	-88704999	137509477	2	2
1527	1667320500	-88704999	34041162	3	0
1525	1667313350	-88704999	36762561	10	2
1522	1666807319	-88704999	36762561	11	6
1519	1666548915	-88704999	50168542	60	6
1517	1666109700	-88704999	34041162	5	12
1515	1666095288	-88704999	7550797	3	3
1514	1666081987	-88704999	7503745	5	1
1513	1665939731	-88704999	137509477	6	1
1512	1665555641	-88704999	137509477	0	3
1511	1665504854	-88704999	80684434	2	4
1509	1665242280	-88704999	50168542	0	0
1508	1665210000	-88704999	137509477	0	9
1505	1665037500	-88704999	17808715	9	25
1503	1665002632	-88704999	-88704999	6	8
1502	1664989003	-88704999	34041162	3	2
1501	1664467015	-88704999	7503745	2	2
1500	1664345160	-88704999	7550797	3	8
1498	1664277428	-88704999	137509477	2	1
1497	1664188845	-88704999	137509477	12	9
1495	1663859179	-88704999	36762561	3	4
1493	1663691948	-88704999	137509477	37	24
1492	1663686041	-88704999	34041162	6	8
1491	1663618111	-88704999	17808715	5	4
1490	1663511615	-88704999	17808715	7	1
1489	1663319040	-88704999	36762561	25	40
1488	1663308240	-88704999	17808715	10	7
1477	1663255045	-88704999	-88704999	31	34
1474	1662616980	-88704999	7503745	20	15
1472	1662568973	-88704999	17808715	9	0
1471	1662491583	-88704999	50168542	5	6
1470	1662046466	-88704999	-88704999	3	3
1469	1661954099	-88704999	36762561	8	6
1463	1661802966	-88704999	-88704999	7	18
1462	1661355765	-88704999	34041162	4	10
1460	1661257501	-88704999	137509477	13	7
1457	1660716180	-88704999	36762561	9	21
1454	1660370460	-88704999	7503745	8	26
1452	1660345696	-88704999	7550797	1	0
1451	1660068989	-88704999	50168542	14	22
1449	1659528813	-88704999	17808715	1	2
1448	1659074400	-88704999	7503745	2	1
1447	1659021180	-88704999	7550797	11	4
1446	1658986500	-88704999	50168542	3	0
1444	1658930760	-88704999	50168542	22	20
1443	1658901780	-88704999	7503745	4	1
1442	1658844180	-88704999	137509477	6	13
1441	1658815380	-88704999	7503745	6	4
1432	1658665509	-88704999	137509477	0	4
1428	1658597580	-88704999	-88704999	2	3
1426	1658418960	-88704999	80684434	5	11
1424	1657723748	-88704999	-88704999	21	5
1423	1657715301	-88704999	7550797	1	1
1422	1657480298	-88704999	36762561	4	2
1421	1657369726	-88704999	50168542	6	1
1420	1657289618	-88704999	7503745	2	0
1419	1657213679	-88704999	50168542	0	1
1418	1657182180	-88704999	-88704999	0	0
1417	1657175040	-88704999	7550797	0	4
1414	1657131704	-88704999	50168542	5	2
1413	1656915120	-88704999	36762561	1	6
1411	1656416545	-88704999	36762561	4	1
1410	1656396180	-88704999	7550797	25	15
1408	1656082926	-88704999	34041162	3	4
1407	1655899174	-88704999	7550797	0	1
1406	1655296884	-88704999	7503745	0	4
1405	1654860799	-88704999	80684434	0	2
1404	1654792543	-88704999	50168542	3	8
1403	1653994714	-88704999	80684434	0	2
1400	1653321240	-88704999	34041162	34	14
1398	1653304459	-88704999	7503745	42	10
1397	1653234667	-88704999	7550797	1	0
1396	1653149502	-88704999	7550797	21	3
1395	1653146154	-88704999	7550797	29	6
1394	1653144007	-88704999	7550797	48	9
1393	1652992881	-88704999	17808715	12	1
1392	1652553153	-88704999	50168542	19	16
1391	1652117460	-88704999	-88704999	9	18
1387	1651608032	-88704999	50168542	28	17
1386	1651229423	-88704999	7550797	14	4
1384	1650651320	-88704999	-88704999	7	1
1383	1650479642	-88704999	7550797	14	3
1381	1649916360	-88704999	80684434	8	8
1380	1649747100	-88704999	7550797	3	3
1378	1649144874	-88704999	7550797	2	0
1377	1648829268	-88704999	50168542	6	14
1375	1648814751	-88704999	137509477	1	4
1372	1648627645	-88704999	80684434	1	7
1366	1648457500	-88704999	7503745	156	28
1365	1648448880	-88704999	17808715	2	4
1359	1648108203	-88704999	17808715	6	6
1358	1648105746	-88704999	34041162	1	1
1357	1648052939	-88704999	36762561	3	15
1356	1647975138	-88704999	7550797	4	7
1344	1647871841	-88704999	137509477	81	41
1343	1647608435	-88704999	-88704999	0	4
1342	1647511807	-88704999	36762561	6	2
1341	1647251347	-88704999	34041162	5	5
1340	1647040196	-88704999	7550797	3	2
1339	1646482635	-88704999	137509477	2	5
1338	1646235696	-88704999	-88704999	4	2
1336	1646147613	-88704999	-88704999	8	3
1335	1646042262	-88704999	80684434	0	5
1334	1645165200	-88704999	7550797	1	0
1332	1645091160	-88704999	17808715	1	2
1330	1644585868	-88704999	17808715	7	7
1329	1644513655	-88704999	-88704999	1	2
1328	1644010862	-88704999	17808715	2	2
1327	1643999385	-88704999	80684434	0	0
1326	1643955420	-88704999	7550797	5	15
1325	1643886651	-88704999	7550797	0	16
1323	1643729721	-88704999	7550797	0	0
1322	1643389431	-88704999	36762561	7	12
1321	1643388965	-88704999	80684434	2	6
1320	1643215801	-88704999	7503745	7	1
1319	1643007600	-88704999	7550797	4	4
1317	1642781971	-88704999	50168542	0	6
1316	1642714267	-88704999	34041162	0	1
1314	1642415695	-88704999	36762561	2	3
1313	1642096660	-88704999	34041162	0	2
1312	1641798000	-88704999	7503745	0	3
1311	1641742335	-88704999	-88704999	0	5
1309	1641235210	-88704999	36762561	0	4
1308	1640714401	-88704999	137509477	31	8
1306	1640698514	-88704999	7503745	32	7
1305	1640590614	-88704999	17808715	3	2
1304	1640553746	-88704999	80684434	11	3
1303	1640372341	-88704999	50168542	13	6
1302	1640372078	-88704999	80684434	16	11
1301	1640175341	-88704999	137509477	0	0
1299	1640078819	-88704999	7550797	0	5
1296	1639760776	-88704999	34041162	2	27
1294	1639517713	-88704999	34041162	3	1
1292	1639253495	-88704999	36762561	1	3
1289	1639046214	-88704999	137509477	0	1
1287	1639029603	-88704999	36762561	38	92
1286	1639024485	-88704999	7503745	1	1
1284	1638876281	-88704999	7550797	35	12
1282	1638815402	-88704999	17808715	9	7
1281	1638743475	-88704999	36762561	10	1
1280	1638743326	-88704999	7550797	13	6
1279	1638467716	-88704999	17808715	5	2
1277	1637867544	-88704999	137509477	0	1
1276	1637768936	-88704999	36762561	0	0
1275	1637768738	-88704999	7503745	0	7
1274	1637664130	-88704999	80684434	0	0
1272	1637568788	-88704999	80684434	0	1
1271	1637101730	-88704999	7503745	2	3
1269	1636455114	-88704999	50168542	0	2
1267	1636191768	-88704999	34041162	1	1
1266	1635964647	-88704999	36762561	7	6
1264	1635876180	-88704999	17808715	4	8
1262	1635506109	-88704999	80684434	1	1
1261	1635410292	-88704999	50168542	0	3
1259	1635337563	-88704999	50168542	2	2
1258	1635201263	-88704999	137509477	4	11
1257	1635161540	-88704999	-88704999	0	2
1256	1635019239	-88704999	17808715	0	0
1255	1634903022	-88704999	17808715	0	0
1254	1634847045	-88704999	36762561	3	7
1253	1634747345	-88704999	80684434	1	0
1252	1634737827	-88704999	34041162	0	1
1251	1634654767	-88704999	80684434	1	2
1250	1634561034	-88704999	7550797	9	10
1249	1634557184	-88704999	-88704999	0	1
1242	1634406957	-88704999	80684434	2	8
1241	1634324545	-88704999	137509477	4	6
1240	1634324499	-88704999	7503745	6	6
1239	1634148060	-88704999	80684434	0	0
1237	1634132696	-88704999	50168542	0	0
1236	1633518211	-88704999	17808715	0	4
1235	1633379564	-88704999	7503745	0	3
1234	1633168336	-88704999	80684434	4	0
1233	1633078977	-88704999	80684434	1	2
1232	1632935883	-88704999	80684434	7	16
1231	1632906909	-88704999	7550797	0	0
1230	1632835137	-88704999	50168542	0	1
1229	1632518790	-88704999	50168542	0	0
1228	1632470250	-88704999	36762561	4	6
1227	1632320715	-88704999	34041162	0	3
1226	1632317381	-88704999	7503745	0	1
1225	1632127434	-88704999	7503745	4	2
1224	1632125163	-88704999	50168542	0	2
1223	1631905375	-88704999	-88704999	1	2
1222	1631901012	-88704999	34041162	0	1
1221	1631819727	-88704999	7503745	0	0
1220	1631718543	-88704999	137509477	1	6
1219	1631712831	-88704999	137509477	1	2
1218	1631698662	-88704999	7550797	0	0
1217	1631609903	-88704999	80684434	0	1
1216	1631553567	-88704999	34041162	0	1
1215	1631360263	-88704999	50168542	3	5
1214	1631269365	-88704999	50168542	1	2
1213	1631103573	-88704999	7503745	1	1
1212	1631103555	-88704999	7503745	1	0
1211	1630676287	-88704999	7550797	10	2
1210	1630528958	-88704999	34041162	3	3
1209	1630527052	-88704999	34041162	32	9
1200	1630431314	-88704999	17808715	3	14
1197	1630348382	-88704999	50168542	1	2
1191	1630332763	-88704999	80684434	2	13
1185	1630192660	-88704999	50168542	3	1
1184	1630167433	-88704999	34041162	14	14
1182	1630014946	-88704999	7503745	5	3
1179	1629709121	-88704999	17808715	1	1
1176	1629293638	-88704999	80684434	1	2
1174	1629227917	-88704999	137509477	6	11
1173	1629226537	-88704999	50168542	0	0
1172	1628691648	-88704999	36762561	0	3
1171	1628575207	-88704999	17808715	9	2
1169	1628103252	-88704999	17808715	0	5
1168	1627572328	-88704999	34041162	3	4
1167	1627413645	-88704999	80684434	4	9
1166	1627075567	-88704999	137509477	3	4
1164	1626530477	-88704999	7503745	1	8
1163	1626366059	-88704999	80684434	12	7
1161	1626197050	-88704999	80684434	7	6
1160	1626095631	-88704999	50168542	2	1
1158	1625647715	-88704999	137509477	2	7
1157	1625585942	-88704999	7503745	1	4
1156	1625502214	-88704999	36762561	13	13
1153	1625061108	-88704999	36762561	0	10
1152	1624987151	-88704999	50168542	0	0
1151	1624729490	-88704999	7503745	1	4
1150	1624371781	-88704999	34041162	22	7
1149	1624273205	-88704999	17808715	0	1
1148	1624255206	-88704999	-88704999	21	3
1145	1624219984	-88704999	-88704999	3	5
1143	1623974244	-88704999	36762561	7	4
1142	1623665075	-88704999	34041162	1	7
1141	1623587173	-88704999	7550797	10	9
1140	1623527761	-88704999	50168542	1	2
1139	1623418193	-88704999	34041162	0	1
1138	1623265115	-88704999	36762561	12	2
1137	1623265032	-88704999	7550797	2	3
1136	1622462329	-88704999	17808715	1	2
1135	1622449907	-88704999	50168542	3	1
1134	1622231821	-88704999	137509477	1	2
1133	1622196855	-88704999	137509477	8	7
1132	1622130927	-88704999	34041162	3	3
1130	1621888564	-88704999	80684434	1	2
1128	1621518828	-88704999	7550797	11	7
1127	1621004286	-88704999	17808715	1	3
1126	1620937946	-88704999	50168542	1	1
1125	1620843091	-88704999	50168542	13	4
1124	1620569239	-88704999	50168542	13	0
1121	1620380161	-88704999	7503745	2	0
1120	1620310184	-88704999	7550797	8	1
1119	1620125155	-88704999	34041162	8	4
1118	1619867553	-88704999	50168542	6	6
1115	1619715059	-88704999	-88704999	6	6
1106	1619598896	-88704999	50168542	1	1
1098	1619558857	-88704999	80684434	7	16
1097	1619469137	-88704999	7503745	4	5
1096	1619433823	-88704999	36762561	6	4
1095	1619296823	-88704999	17808715	32	7
1094	1619213607	-88704999	17808715	2	3
1093	1619182863	-88704999	36762561	2	1
1091	1618934407	-88704999	34041162	10	20
1089	1618839333	-88704999	17808715	8	17
1088	1618829768	-88704999	50168542	2	4
1087	1618611360	-88704999	-88704999	36	11
1084	1618499740	-88704999	137509477	4	2
1083	1618494068	-88704999	34041162	4	29
1080	1618393037	-88704999	-88704999	2	2
1079	1618344251	-88704999	36762561	0	4
1078	1617986730	-88704999	36762561	10	1
1077	1617970818	-88704999	137509477	0	2
1075	1617728493	-88704999	34041162	28	18
1074	1617724332	-88704999	-88704999	8	6
1073	1617723841	-88704999	7550797	1	4
1072	1617721065	-88704999	80684434	8	7
1071	1617709403	-88704999	137509477	16	6
1070	1617620811	-88704999	-88704999	9	11
1068	1617200740	-88704999	-88704999	0	0
1067	1617116550	-88704999	50168542	5	2
1065	1617096739	-88704999	7550797	10	6
1064	1617046416	-88704999	7550797	5	2
1063	1617027656	-88704999	34041162	0	3
1062	1617006854	-88704999	36762561	2	0
1061	1616952878	-88704999	36762561	10	7
1060	1616952749	-88704999	50168542	30	5
1059	1616952721	-88704999	17808715	0	3
1058	1616783402	-88704999	137509477	17	11
1056	1616505031	-88704999	-88704999	6	4
1055	1616504768	-88704999	-88704999	70	35
1050	1616178065	-88704999	7503745	1	1
1049	1616014773	-88704999	-88704999	0	1
1048	1615897013	-88704999	7503745	0	2
1047	1615848884	-88704999	-88704999	1	0
1046	1615469077	-88704999	7503745	16	8
1044	1614256621	-88704999	36762561	0	5
1043	1614160079	-88704999	80684434	1	7
1042	1614097286	-88704999	80684434	9	0
1041	1613667762	-88704999	36762561	2	2
1036	1613654649	-88704999	36762561	11	3
1035	1613648984	-88704999	36762561	1	1
1034	1613494624	-88704999	34041162	2	0
1031	1612813553	-88704999	7503745	1	0
1028	1612274266	-88704999	34041162	11	6
1027	1612251749	-88704999	80684434	1	1
1026	1611932555	-88704999	-88704999	1	2
1024	1611341411	-88704999	50168542	0	3
1023	1611338067	-88704999	7550797	3	4
1022	1610987479	-88704999	50168542	1	0
1021	1610830350	-88704999	17808715	0	4
1020	1610706788	-88704999	50168542	0	18
1019	1610706234	-88704999	50168542	14	19
1018	1610401513	-88704999	7503745	0	1
1017	1608239289	-88704999	-88704999	3	5
1015	1607698504	-88704999	7550797	2	0
1014	1607694488	-88704999	137509477	8	2
1013	1607690001	-88704999	34041162	12	0
1011	1607346138	-88704999	-88704999	0	0
1009	1607085809	-88704999	36762561	10	0
1008	1606845037	-88704999	34041162	6	1
1007	1606599074	-88704999	36762561	5	1
1005	1606413707	-88704999	7550797	14	0
1004	1606377351	-88704999	50168542	1	1
1003	1606231189	-88704999	7503745	2	0
1002	1606161955	-88704999	80684434	3	0
999	1605675375	-88704999	17808715	1	0
998	1605454810	-88704999	80684434	7	2
997	1605184975	-88704999	-88704999	1	0
996	1605003430	-88704999	7550797	1	0
995	1604928307	-88704999	137509477	1	0
994	1604918991	-88704999	7503745	10	2
992	1604917947	-88704999	17808715	1	0
991	1604857310	-88704999	50168542	13	2
989	1604673943	-88704999	34041162	0	0
988	1604671935	-88704999	7550797	0	0
987	1604417730	-88704999	50168542	1	0
986	1604327297	-88704999	17808715	0	0
985	1604318086	-88704999	50168542	1	0
983	1603965459	-88704999	137509477	2	0
982	1603873428	-88704999	50168542	2	0
981	1603856983	-88704999	50168542	2	0
980	1603707806	-88704999	137509477	2	0
979	1603535539	-88704999	7503745	4	1
978	1603372061	-88704999	17808715	4	1
977	1603356229	-88704999	17808715	12	2
976	1603188681	-88704999	34041162	0	0
975	1603128362	-88704999	80684434	2	0
974	1603115858	-88704999	137509477	2	0
972	1602844119	-88704999	7550797	33	3
969	1602839060	-88704999	80684434	0	0
968	1602698637	-88704999	137509477	1	0
967	1602576078	-88704999	7503745	0	0
966	1602315534	-88704999	36762561	1	0
963	1599912375	-88704999	34041162	0	0
961	1599764074	-88704999	-88704999	0	0
960	1599763878	-88704999	7550797	5	1
958	1598974916	-88704999	7550797	5	1
956	1598899091	-88704999	36762561	7	2
954	1598711677	-88704999	80684434	16	2
951	1598620223	-88704999	7550797	10	3
950	1598619242	-88704999	137509477	21	2
947	1598296031	-88704999	36762561	11	1
945	1598188431	-88704999	34041162	0	0
944	1597481702	-88704999	-88704999	5	1
943	1597226664	-88704999	36762561	0	0
942	1596811042	-88704999	50168542	5	1
941	1596647900	-88704999	137509477	0	0
940	1596632381	-88704999	80684434	11	3
939	1596454429	-88704999	36762561	2	0
938	1596049595	-88704999	50168542	11	1
937	1595922461	-88704999	7503745	7	0
936	1595690139	-88704999	17808715	1	0
935	1595422466	-88704999	34041162	6	2
934	1595273608	-88704999	7550797	1	0
933	1595174098	-88704999	50168542	10	2
931	1595069964	-88704999	-88704999	8	4
930	1594992950	-88704999	50168542	2	0
929	1594910783	-88704999	36762561	3	0
928	1594909961	-88704999	36762561	2	0
927	1594821233	-88704999	-88704999	6	0
925	1594660261	-88704999	7550797	6	2
924	1594647444	-88704999	7503745	3	0
922	1594409256	-88704999	-88704999	40	1
920	1594390069	-88704999	34041162	3	0
919	1593167694	-88704999	80684434	1	0
918	1590559208	-88704999	34041162	1	0
916	1590524996	-88704999	-88704999	1	0
915	1589228035	-88704999	7550797	1	0
913	1588846155	-88704999	7550797	1	0
912	1588758477	-88704999	-88704999	5	0
911	1588235836	-88704999	80684434	12	0
909	1587398426	-88704999	36762561	3	1
903	1587135611	-88704999	-88704999	2	0
893	1587105722	-88704999	50168542	6	0
892	1585567241	-88704999	7550797	5	2
891	1584954591	-88704999	36762561	1	0
890	1584329254	-88704999	137509477	0	0
888	1584190892	-88704999	34041162	1	0
886	1583999196	-88704999	50168542	0	0
885	1583982121	-88704999	17808715	2	0
883	1583875926	-88704999	80684434	0	0
881	1576136488	-88704999	137509477	6	0
879	1573672786	-88704999	7503745	4	0
878	1570182515	-88704999	50168542	1	0
876	1568437224	-88704999	7550797	2	0
875	1567524074	-88704999	17808715	0	0
